Number of Records,Recipient RECORD NUMBER,Vendor USED RECORD NUMBER,X,Y
1,4080,10,-79.346973,36.047966
1,3438,10,-79.395335,36.048678
1,2009,10,-79.363217,36.049159
1,4408,10,-79.538686,36.050347
1,4427,10,-79.357053,36.050491
1,1333,10,-79.537156,36.051947
1,3726,10,-79.531387,36.052262
1,2005,10,-79.535285,36.05251
1,1030,10,-79.478551,36.052973
1,2405,10,-79.529413,36.053317
1,2540,10,-79.478198,36.053548
1,3930,10,-79.530229,36.053593
1,1748,10,-79.404162,36.053976
1,4834,10,-79.47606,36.053987
1,3502,10,-79.531748,36.054091
1,3200,10,-79.315354,36.054529
1,4678,10,-79.315354,36.054529
1,3783,10,-79.530515,36.054677
1,3745,10,-79.475038,36.055208
1,2008,10,-79.304725,36.055495
1,2189,10,-79.378728,36.055683
1,1370,10,-79.50716,36.055768
1,2040,10,-79.531027,36.056087
1,1774,10,-79.276868,36.056446
1,2073,10,-79.296146,36.056574
1,4817,10,-79.370747,36.056605
1,2990,10,-79.268887,36.056701
1,2994,10,-79.268887,36.056701
1,3160,10,-79.533599,36.057597
1,1997,10,-79.528944,36.057715
1,1465,10,-79.429429,36.057817
1,4656,10,-79.410542,36.057889
1,2498,10,-79.271854,36.058408
1,2500,10,-79.271854,36.058408
1,4984,10,-79.284839,36.058574
1,2632,10,-79.299739,36.058632
1,1850,10,-79.530661,36.059564
1,3711,10,-79.483751,36.060276
1,4704,10,-79.484031,36.06116
1,2472,10,-79.524581,36.061235
1,3744,10,-79.284445,36.061306
1,1641,10,-79.28001,36.061337
1,3984,10,-79.493402,36.062153
1,1746,10,-79.508564,36.062242
1,1911,10,-79.508564,36.062242
1,4039,10,-79.508564,36.062242
1,2568,10,-79.481902,36.062924
1,2570,10,-79.481902,36.062924
1,3959,10,-79.280541,36.06351
1,4241,10,-79.491596,36.063697
1,3002,10,-79.477118,36.063715
1,4200,10,-79.478919,36.06372
1,3921,10,-79.423281,36.063969
1,2992,10,-79.418995,36.064338
1,4276,10,-79.417484,36.065385
1,1978,10,-79.453697,36.065914
1,2362,10,-79.295001,36.066369
1,3485,10,-79.485494,36.06645
1,2024,10,-79.490539,36.066519
1,4440,10,-79.392262,36.066571
1,1418,10,-79.402145,36.066583
1,1602,10,-79.382133,36.066727
1,2298,10,-79.413632,36.067452
1,1508,10,-79.462263,36.067561
1,4405,10,-79.380169,36.068058
1,2645,10,-79.452924,36.068156
1,3863,10,-79.419906,36.068921
1,3973,10,-79.457349,36.069208
1,3532,10,-79.463621,36.069648
1,1286,10,-79.400388,36.070047
1,2456,10,-79.262469,36.070188
1,4044,10,-79.415711,36.070318
1,1176,10,-79.470149,36.070492
1,1409,10,-79.450705,36.070843
1,2384,10,-79.481465,36.070937
1,4217,10,-79.424498,36.070956
1,3268,10,-79.445913,36.070983
1,2332,10,-79.45418,36.07108
1,3234,10,-79.432134,36.071398
1,3812,10,-79.405055,36.072207
1,1722,10,-79.380111,36.072268
1,4362,10,-79.492401,36.072366
1,3455,10,-79.507538,36.072573
1,3402,10,-79.276286,36.072804
1,4559,10,-79.458015,36.072941
1,4835,10,-79.458015,36.072941
1,4045,10,-79.39297,36.072997
1,2113,10,-79.445849,36.073216
1,3614,10,-79.385562,36.073268
1,1831,10,-79.431997,36.073317
1,3094,10,-79.462415,36.073353
1,2481,10,-79.484192,36.073616
1,3770,10,-79.262872,36.073835
1,3192,10,-79.401956,36.07388
1,4361,10,-79.49873,36.074476
1,3206,10,-79.439482,36.074671
1,2575,10,-79.411264,36.074946
1,4910,10,-79.386798,36.07538
1,2921,10,-79.30755,36.075385
1,4381,10,-79.436772,36.075502
1,1565,10,-79.365655,36.075709
1,4017,10,-79.526641,36.075827
1,1179,10,-79.422969,36.076007
1,4562,10,-79.285602,36.076323
1,4916,10,-79.403872,36.076335
1,4841,10,-79.414659,36.076856
1,1895,10,-79.268061,36.076912
1,2187,10,-79.399454,36.077389
1,1420,10,-79.438932,36.077432
1,3668,10,-79.470214,36.077611
1,4420,10,-79.290557,36.077761
1,1980,10,-79.310886,36.078101
1,2571,10,-79.268695,36.078173
1,2327,10,-79.505435,36.078396
1,2680,10,-79.468312,36.078559
1,3909,10,-79.472309,36.078566
1,3883,10,-79.279936,36.078937
1,1088,10,-79.29154,36.079927
1,3578,10,-79.496907,36.079993
1,2815,10,-79.306988,36.080064
1,1694,10,-79.270891,36.08026
1,3302,10,-79.406994,36.080299
1,4336,10,-79.470026,36.080683
1,1256,10,-79.532702,36.080743
1,3990,10,-79.28078,36.080953
1,2916,10,-79.435169,36.08105
1,3686,10,-79.26659,36.081107
1,4717,10,-79.416858,36.081639
1,3928,10,-79.277577,36.082177
1,4687,10,-79.494621,36.082402
1,1843,10,-79.272714,36.08268
1,4314,10,-79.292346,36.083097
1,2020,10,-79.328953,36.083414
1,2021,10,-79.328953,36.083414
1,4477,10,-79.514183,36.084015
1,2477,10,-79.513959,36.084169
1,3278,10,-79.508872,36.084202
1,3496,10,-79.432046,36.08458
1,2883,10,-79.270257,36.084764
1,4121,10,-79.502741,36.085259
1,2713,10,-79.373814,36.0853
1,4770,10,-79.428038,36.08537
1,4133,10,-79.279264,36.085501
1,4461,10,-79.427415,36.085602
1,1855,10,-79.530594,36.08574
1,2982,10,-79.288548,36.08581
1,3207,10,-79.288652,36.086073
1,4627,10,-79.498984,36.086123
1,1778,10,-79.421465,36.087771
1,3807,10,-79.271563,36.088429
1,1635,10,-79.446354,36.088505
1,1598,10,-79.4701,36.088616
1,1742,10,-79.347839,36.088956
1,1403,10,-79.528191,36.088972
1,1581,10,-79.26933,36.089932
1,4673,10,-79.483155,36.090046
1,2619,10,-79.26585,36.091518
1,2023,10,-79.527507,36.091678
1,2215,10,-79.273443,36.091766
1,1393,10,-79.456065,36.0918
1,3699,10,-79.464519,36.091938
1,4955,10,-79.47086,36.091977
1,1873,10,-79.273091,36.092038
1,1874,10,-79.273091,36.092038
1,4099,10,-79.504902,36.092145
1,3674,10,-79.416822,36.092202
1,3892,10,-79.508072,36.092204
1,1213,10,-79.447169,36.092476
1,1352,10,-79.530324,36.092527
1,2888,10,-79.41692,36.09266
1,4959,10,-79.268929,36.092771
1,3429,10,-79.269938,36.093046
1,4573,10,-79.531142,36.093176
1,2731,10,-79.424752,36.093363
1,1313,10,-79.285018,36.09342
1,2085,10,-79.465885,36.093713
1,2788,10,-79.285163,36.094306
1,4128,10,-79.38666,36.094937
1,3423,10,-79.533672,36.095007
1,4738,10,-79.528913,36.095371
1,1181,10,-79.423623,36.095381
1,2945,10,-79.265136,36.095531
1,1229,10,-79.486931,36.096096
1,4889,10,-79.399805,36.096342
1,3741,10,-79.273427,36.097305
1,3671,10,-79.460694,36.097813
1,4141,10,-79.447776,36.097928
1,4622,10,-79.481327,36.098209
1,2621,10,-79.450141,36.098516
1,4804,10,-79.260295,36.098587
1,4788,10,-79.470808,36.0989
1,3583,10,-79.462815,36.098942
1,2030,10,-79.389375,36.099271
1,1719,10,-79.460883,36.099641
1,4428,10,-79.522335,36.099996
1,3081,10,-79.478896,36.100651
1,1417,10,-79.266669,36.100939
1,2961,10,-79.52724,36.101246
1,4062,10,-79.394101,36.101488
1,1425,10,-79.402785,36.102446
1,1803,10,-79.478514,36.103727
1,2309,10,-79.478051,36.103734
1,3882,10,-79.476272,36.103734
1,1341,10,-79.398076,36.103753
1,1832,10,-79.424979,36.103851
1,2181,10,-79.421098,36.104031
1,3790,10,-79.494698,36.104612
1,3791,10,-79.494698,36.104612
1,4495,10,-79.512521,36.1047
1,1063,10,-79.406304,36.104875
1,3537,10,-79.422147,36.104958
1,3572,10,-79.512759,36.105689
1,4305,10,-79.461965,36.105837
1,2068,10,-79.423625,36.106411
1,4189,10,-79.260427,36.106532
1,2445,10,-79.294934,36.107089
1,2208,10,-79.43382,36.108734
1,4672,10,-79.299544,36.109279
1,1711,10,-79.328856,36.110829
1,3974,10,-79.415072,36.111859
1,3629,10,-79.414974,36.112252
1,3372,10,-79.319673,36.112609
1,2678,10,-79.327619,36.114173
1,4662,10,-79.352573,36.114284
1,3089,10,-79.529889,36.114531
1,3409,10,-79.440359,36.114617
1,2836,10,-79.446221,36.115175
1,2758,10,-79.510521,36.11552
1,1728,10,-79.530818,36.11628
1,1569,10,-79.488489,36.11673
1,3060,10,-79.51288,36.116973
1,4578,10,-79.29865,36.117088
1,2607,10,-79.486518,36.11764
1,3025,10,-79.421767,36.118371
1,2870,10,-79.465698,36.118701
1,4068,10,-79.342594,36.118848
1,1292,10,-79.44414,36.119648
1,1015,10,-79.272838,36.121802
1,2044,10,-79.476215,36.124249
1,1476,10,-79.263337,36.124782
1,4007,10,-79.262352,36.125437
1,3295,10,-79.480912,36.12712
1,1302,10,-79.265676,36.129049
1,4743,10,-79.480798,36.129869
1,4744,10,-79.480798,36.129869
1,2233,10,-79.463112,36.130882
1,3647,10,-79.294042,36.131026
1,2567,10,-79.261599,36.131962
1,2744,10,-79.42731,36.132141
1,4447,10,-79.492745,36.134539
1,1326,10,-79.344947,36.135404
1,1596,10,-79.42774,36.138966
1,2433,10,-79.39842,36.139619
1,2432,10,-79.396487,36.140262
1,4925,10,-79.458669,36.141789
1,2279,10,-79.297884,36.147025
1,1906,10,-79.460512,36.151898
1,2365,10,-79.513804,36.153054
1,1820,10,-79.424073,36.153572
1,3562,10,-79.447883,36.153593
1,2284,10,-79.447168,36.155072
1,2285,10,-79.447168,36.155072
1,4090,10,-79.280027,36.160715
1,2545,10,-79.355456,36.170097
1,3505,10,-79.47444,36.170299
1,4963,10,-79.337445,36.171487
1,1858,10,-79.530173,36.17264
1,4211,10,-79.461551,36.175135
1,1258,10,-79.498733,36.180338
1,4359,10,-79.487018,36.18227
1,1697,10,-79.480112,36.182692
1,1701,10,-79.480112,36.182692
1,2841,10,-79.28279,36.18493
1,2900,10,-79.502236,36.192501
1,4905,10,-79.306119,36.195973
1,3042,10,-79.320009,36.197472
1,4063,10,-79.400471,36.199378
1,4209,10,-79.267818,36.211658
1,3823,10,-79.374784,36.236568
1,3925,10,-79.300781,36.237482
1,3239,10,-79.302541,36.237511
1,2743,10,-79.40049,36.240111
1,4492,10,-79.411072,36.247059
